,playerUrl,yearP,salaryP
0,/players/g/gordola01.html,1986,200000
0,/players/w/willija07.html,2023,2000000
1,/players/w/willija07.html,2024,2000000
0,/players/c/colsobo01.html,2019,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/d/dayeau01.html,2010,1677840
1,/players/d/dayeau01.html,2011,1803720
2,/players/d/dayeau01.html,2012,1929600
3,/players/d/dayeau01.html,2013,2958077
4,/players/d/dayeau01.html,2014,947907
5,/players/d/dayeau01.html,2015,1063384
6,/players/d/dayeau01.html,2015,125104
0,/players/j/johnsed02.html,1985,491000
1,/players/j/johnsed02.html,1986,275000
0,/players/r/ruscost01.html,1996,415000
0,/players/g/gervide01.html,1991,155000
0,/players/j/jonestr01.html,2021,898310
1,/players/j/jonestr01.html,2022,1517981
2,/players/j/jonestr01.html,2023,1782621
3,/players/j/jonestr01.html,2024,9895833
0,/players/h/honeyje01.html,1998,300000
1,/players/h/honeyje01.html,1999,300000
2,/players/h/honeyje01.html,2000,460000
0,/players/w/witheje01.html,2014,490180
1,/players/w/witheje01.html,2015,816482
2,/players/w/witheje01.html,2016,947276
3,/players/w/witheje01.html,2017,1015696
4,/players/w/witheje01.html,2018,1577320
0,/players/h/harpede01.html,1985,200000
1,/players/h/harpede01.html,1986,200000
2,/players/h/harpede01.html,1988,475000
3,/players/h/harpede01.html,1989,475000
4,/players/h/harpede01.html,1991,1519000
5,/players/h/harpede01.html,1992,1725000
6,/players/h/harpede01.html,1993,2069000
7,/players/h/harpede01.html,1994,1927000
8,/players/h/harpede01.html,1995,2382700
9,/players/h/harpede01.html,1996,2837000
10,/players/h/harpede01.html,1997,1300000
11,/players/h/harpede01.html,1998,1560000
12,/players/h/harpede01.html,1999,1000000
13,/players/h/harpede01.html,2000,1100000
0,/players/h/hamerst01.html,1997,220000
0,/players/a/austiis01.html,1992,130000
1,/players/a/austiis01.html,1993,400000
2,/players/a/austiis01.html,1994,450000
3,/players/a/austiis01.html,1997,247500
4,/players/a/austiis01.html,1998,384000
5,/players/a/austiis01.html,1999,5000000
6,/players/a/austiis01.html,2000,4819451
7,/players/a/austiis01.html,2001,5500000
8,/players/a/austiis01.html,2002,5695715
0,/players/b/bowenbr02.html,2020,"0"" >< $Minimum</td></tr>
"
1,/players/b/bowenbr02.html,2021,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/s/smithot01.html,1988,95000
1,/players/s/smithot01.html,1989,225000
2,/players/s/smithot01.html,1991,450000
3,/players/s/smithot01.html,1992,525000
0,/players/m/murphto01.html,1991,590000
1,/players/m/murphto01.html,1992,760000
2,/players/m/murphto01.html,1993,500000
3,/players/m/murphto01.html,1994,20000
0,/players/h/huertke01.html,2019,2250960
1,/players/h/huertke01.html,2020,2636280
2,/players/h/huertke01.html,2021,2761920
3,/players/h/huertke01.html,2022,4253357
4,/players/h/huertke01.html,2023,14508929
5,/players/h/huertke01.html,2024,15669643
0,/players/p/popema01.html,1998,242000
1,/players/p/popema01.html,1999,382000
2,/players/p/popema01.html,2000,460000
3,/players/p/popema01.html,2001,498500
4,/players/p/popema01.html,2002,590850
5,/players/p/popema01.html,2003,637435
6,/players/p/popema01.html,2004,751179
7,/players/p/popema01.html,2005,870046
0,/players/o/obannch01.html,1998,320000
1,/players/o/obannch01.html,1999,320000
0,/players/r/rogerca01.html,1995,715000
1,/players/r/rogerca01.html,1996,930000
2,/players/r/rogerca01.html,1997,1144000
3,/players/r/rogerca01.html,1998,1900000
4,/players/r/rogerca01.html,1999,2000000
5,/players/r/rogerca01.html,2000,2100000
6,/players/r/rogerca01.html,2001,2200000
7,/players/r/rogerca01.html,2002,778350
0,/players/d/dukeda01.html,2022,"0"" >< $Minimum</td></tr>
"
1,/players/d/dukeda01.html,2023,28241
2,/players/d/dukeda01.html,2023,NaN
3,/players/d/dukeda01.html,2024,NaN
0,/players/j/jonesma05.html,2021,61528
1,/players/j/jonesma05.html,2021,"0"" >< $Minimum</td></tr>
"
2,/players/j/jonesma05.html,2022,"0"" >< $Minimum</td></tr>
"
3,/players/j/jonesma05.html,2024,NaN
0,/players/w/wilsotr01.html,1994,150000
1,/players/w/wilsotr01.html,1995,500000
0,/players/r/robinje02.html,2022,2000000
1,/players/r/robinje02.html,2023,2000000
2,/players/r/robinje02.html,2024,1900000
3,/players/r/robinje02.html,2024,684843
4,/players/r/robinje02.html,2024,NaN
0,/players/m/marjabo01.html,2016,1200000
1,/players/m/marjabo01.html,2017,7000000
2,/players/m/marjabo01.html,2018,7000000
3,/players/m/marjabo01.html,2019,7000000
4,/players/m/marjabo01.html,2020,3500000
5,/players/m/marjabo01.html,2021,3500000
6,/players/m/marjabo01.html,2022,3500000
7,/players/m/marjabo01.html,2023,3500000
8,/players/m/marjabo01.html,2023,601478
9,/players/m/marjabo01.html,2024,2019706
0,/players/w/wallaca01.html,2024,5291400
0,/players/h/harpeja01.html,2020,"0"" >< $Minimum</td></tr>
"
1,/players/h/harpeja01.html,2021,99020
2,/players/h/harpeja01.html,2022,95930
0,/players/j/jacksmi02.html,1988,115000
0,/players/s/simmobo01.html,2002,332817
1,/players/s/simmobo01.html,2003,512435
2,/players/s/simmobo01.html,2003,337457
3,/players/s/simmobo01.html,2004,638679
4,/players/s/simmobo01.html,2005,825000
5,/players/s/simmobo01.html,2006,8000000
6,/players/s/simmobo01.html,2007,8640000
7,/players/s/simmobo01.html,2008,9280000
8,/players/s/simmobo01.html,2009,10602667
9,/players/s/simmobo01.html,2010,10560000
10,/players/s/simmobo01.html,2011,71951
11,/players/s/simmobo01.html,2012,594836
0,/players/b/battlke01.html,1991,350000
1,/players/b/battlke01.html,1993,140000
0,/players/m/medvest01.html,2001,316969
1,/players/m/medvest01.html,2002,465850
2,/players/m/medvest01.html,2003,1400000
3,/players/m/medvest01.html,2004,1540000
4,/players/m/medvest01.html,2005,3000000
5,/players/m/medvest01.html,2006,3000000
6,/players/m/medvest01.html,2007,625132
0,/players/w/wolfjo01.html,1988,283708
1,/players/w/wolfjo01.html,1989,373333
2,/players/w/wolfjo01.html,1991,990000
3,/players/w/wolfjo01.html,1992,763000
4,/players/w/wolfjo01.html,1993,29000
5,/players/w/wolfjo01.html,1995,150000
6,/players/w/wolfjo01.html,1996,225000
7,/players/w/wolfjo01.html,1997,400000
8,/players/w/wolfjo01.html,1998,480000
9,/players/w/wolfjo01.html,1999,1000000
0,/players/t/thompke01.html,1994,150000
0,/players/f/foxde01.html,2018,4609200
1,/players/f/foxde01.html,2019,5470920
2,/players/f/foxde01.html,2020,6392760
3,/players/f/foxde01.html,2021,8099627
4,/players/f/foxde01.html,2022,28103500
5,/players/f/foxde01.html,2023,30351780
6,/players/f/foxde01.html,2024,32600060
0,/players/e/eddiepa01.html,1992,130000
0,/players/l/lawsoaj01.html,2023,NaN
1,/players/l/lawsoaj01.html,2023,NaN
2,/players/l/lawsoaj01.html,2023,NaN
3,/players/l/lawsoaj01.html,2024,1000000
4,/players/l/lawsoaj01.html,2024,NaN
0,/players/r/rideris01.html,1994,2000000
1,/players/r/rideris01.html,1995,2500000
2,/players/r/rideris01.html,1996,3010000
3,/players/r/rideris01.html,1997,3610000
4,/players/r/rideris01.html,1998,4210000
5,/players/r/rideris01.html,1999,4810000
6,/players/r/rideris01.html,2000,5410000
7,/players/r/rideris01.html,2001,736000
8,/players/r/rideris01.html,2002,112797
0,/players/o/oliveji01.html,1992,200000
1,/players/o/oliveji01.html,1998,272250
2,/players/o/oliveji01.html,2000,7471
0,/players/s/simonan01.html,2019,1835520
1,/players/s/simonan01.html,2020,2149560
2,/players/s/simonan01.html,2021,2252040
3,/players/s/simonan01.html,2022,3938818
4,/players/s/simonan01.html,2023,22321429
5,/players/s/simonan01.html,2024,24107143
0,/players/w/willima01.html,2004,366931
1,/players/w/willima01.html,2005,1600000
2,/players/w/willima01.html,2006,1760000
3,/players/w/willima01.html,2007,1920000
4,/players/w/willima01.html,2008,7750000
5,/players/w/willima01.html,2009,8353000
6,/players/w/willima01.html,2010,8860000
7,/players/w/willima01.html,2011,9300000
8,/players/w/willima01.html,2012,8500000
9,/players/w/willima01.html,2013,8500000
10,/players/w/willima01.html,2014,2652000
11,/players/w/willima01.html,2015,3750000
12,/players/w/willima01.html,2016,2100000
13,/players/w/willima01.html,2017,2200000
0,/players/l/lawalga01.html,2011,473640
0,/players/c/covinro01.html,2015,1000000
1,/players/c/covinro01.html,2015,150000
2,/players/c/covinro01.html,2016,1000000
3,/players/c/covinro01.html,2017,1015696
4,/players/c/covinro01.html,2018,16698103
5,/players/c/covinro01.html,2019,10464092
6,/players/c/covinro01.html,2020,11301219
7,/players/c/covinro01.html,2021,12138345
8,/players/c/covinro01.html,2022,12975471
9,/players/c/covinro01.html,2023,12307692
10,/players/c/covinro01.html,2024,11692308
0,/players/h/hayeski01.html,2021,5307120
1,/players/h/hayeski01.html,2022,5572680
2,/players/h/hayeski01.html,2023,5837760
3,/players/h/hayeski01.html,2024,7413955
0,/players/j/jonesch02.html,1986,150000
1,/players/j/jonesch02.html,1988,200520
2,/players/j/jonesch02.html,1989,300000
0,/players/s/smithdr01.html,2023,NaN
1,/players/s/smithdr01.html,2023,NaN
2,/players/s/smithdr01.html,2023,NaN
3,/players/s/smithdr01.html,2024,1801769
0,/players/w/willija02.html,1999,1460000
1,/players/w/willija02.html,2000,1879920
2,/players/w/willija02.html,2001,2011080
3,/players/w/willija02.html,2002,2554072
4,/players/w/willija02.html,2003,5500000
5,/players/w/willija02.html,2004,6187500
6,/players/w/willija02.html,2005,6875000
7,/players/w/willija02.html,2006,7562500
8,/players/w/willija02.html,2007,8250000
9,/players/w/willija02.html,2008,8937500
10,/players/w/willija02.html,2009,1262275
11,/players/w/willija02.html,2010,1306455
12,/players/w/willija02.html,2011,1352181
13,/players/w/willija02.html,2011,524964
0,/players/w/williwa02.html,1993,1275000
1,/players/w/williwa02.html,1994,1658000
2,/players/w/williwa02.html,1995,2040000
3,/players/w/williwa02.html,1996,2423000
4,/players/w/williwa02.html,1997,247500
5,/players/w/williwa02.html,1998,3750000
6,/players/w/williwa02.html,1999,3000000
7,/players/w/williwa02.html,2000,3750000
8,/players/w/williwa02.html,2001,4250000
9,/players/w/williwa02.html,2002,5000000
10,/players/w/williwa02.html,2003,1030000
0,/players/s/shackch01.html,1989,150000
1,/players/s/shackch01.html,1992,1332000
2,/players/s/shackch01.html,1993,1720000
3,/players/s/shackch01.html,1995,650000
0,/players/f/fazekni01.html,2008,427163
0,/players/a/anslemi01.html,1991,200000
0,/players/k/kupchmi01.html,1985,1150000
1,/players/k/kupchmi01.html,1986,1150000
0,/players/w/warriha01.html,2006,1196520
1,/players/w/warriha01.html,2007,1286280
2,/players/w/warriha01.html,2008,1376040
3,/players/w/warriha01.html,2009,2119102
4,/players/w/warriha01.html,2010,3000000
5,/players/w/warriha01.html,2011,4250000
6,/players/w/warriha01.html,2012,4000000
7,/players/w/warriha01.html,2013,4000000
0,/players/r/roberan02.html,2006,398762
1,/players/r/roberan02.html,2007,267111
2,/players/r/roberan02.html,2009,797581
0,/players/m/mcgruro01.html,2017,543471
1,/players/m/mcgruro01.html,2018,1312611
2,/players/m/mcgruro01.html,2019,1544951
3,/players/m/mcgruro01.html,2020,4807693
4,/players/m/mcgruro01.html,2021,5192307
5,/players/m/mcgruro01.html,2022,1939350
6,/players/m/mcgruro01.html,2023,1836090
0,/players/h/halibty01.html,2021,3831840
1,/players/h/halibty01.html,2022,4023600
2,/players/h/halibty01.html,2023,4215120
3,/players/h/halibty01.html,2024,5808435
0,/players/l/lohaubr01.html,1988,75000
1,/players/l/lohaubr01.html,1989,380000
2,/players/l/lohaubr01.html,1991,1275000
3,/players/l/lohaubr01.html,1992,1377000
4,/players/l/lohaubr01.html,1993,583000
5,/players/l/lohaubr01.html,1994,958000
6,/players/l/lohaubr01.html,1995,325000
7,/players/l/lohaubr01.html,1996,485000
0,/players/c/cookan01.html,1991,370000
1,/players/c/cookan01.html,1992,480000
2,/players/c/cookan01.html,1993,570000
3,/players/c/cookan01.html,1994,650000
4,/players/c/cookan01.html,1996,225000
0,/players/p/pereima01.html,2024,64343
1,/players/p/pereima01.html,2024,64343
0,/players/h/henrymy01.html,2018,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/a/abdulta01.html,1998,1226880
1,/players/a/abdulta01.html,1999,1411000
2,/players/a/abdulta01.html,2000,1594920
3,/players/a/abdulta01.html,2001,4500000
4,/players/a/abdulta01.html,2002,5062500
5,/players/a/abdulta01.html,2003,5625000
6,/players/a/abdulta01.html,2004,6187500
7,/players/a/abdulta01.html,2005,6750000
8,/players/a/abdulta01.html,2006,3656250
9,/players/a/abdulta01.html,2007,1968750
0,/players/j/jennike01.html,1993,140000
1,/players/j/jennike01.html,1994,250000
2,/players/j/jennike01.html,1995,350000
3,/players/j/jennike01.html,1997,247500
0,/players/a/ajincal01.html,2009,1276320
1,/players/a/ajincal01.html,2010,1372080
2,/players/a/ajincal01.html,2011,1467840
3,/players/a/ajincal01.html,2015,981084
4,/players/a/ajincal01.html,2016,4300000
5,/players/a/ajincal01.html,2017,4600000
6,/players/a/ajincal01.html,2018,4961798
7,/players/a/ajincal01.html,2019,5285394
0,/players/o/olynyke01.html,2014,1986360
1,/players/o/olynyke01.html,2015,2075760
2,/players/o/olynyke01.html,2016,2165160
3,/players/o/olynyke01.html,2017,3094014
4,/players/o/olynyke01.html,2018,10607169
5,/players/o/olynyke01.html,2019,12137527
6,/players/o/olynyke01.html,2020,11667885
7,/players/o/olynyke01.html,2021,12819649
8,/players/o/olynyke01.html,2022,12195122
9,/players/o/olynyke01.html,2023,12804878
10,/players/o/olynyke01.html,2024,12195122
0,/players/b/bowmaky01.html,2020,350189
0,/players/t/thompla01.html,1985,277000
1,/players/t/thompla01.html,1986,352000
2,/players/t/thompla01.html,1988,636000
3,/players/t/thompla01.html,1989,636000
4,/players/t/thompla01.html,1991,2000000
5,/players/t/thompla01.html,1992,2000000
6,/players/t/thompla01.html,1993,2000000
7,/players/t/thompla01.html,1994,2000000
8,/players/t/thompla01.html,1995,2000000
9,/players/t/thompla01.html,1997,247500
10,/players/t/thompla01.html,2000,510000
0,/players/j/johnsmi01.html,1985,363000
1,/players/j/johnsmi01.html,1986,200000
0,/players/w/willilo02.html,2006,450000
1,/players/w/willilo02.html,2007,664209
2,/players/w/willilo02.html,2008,770610
3,/players/w/willilo02.html,2009,4500000
4,/players/w/willilo02.html,2010,4972500
5,/players/w/willilo02.html,2011,5000000
6,/players/w/willilo02.html,2012,5176000
7,/players/w/willilo02.html,2013,5000000
8,/players/w/willilo02.html,2014,5225000
9,/players/w/willilo02.html,2015,5450000
10,/players/w/willilo02.html,2016,7000000
11,/players/w/willilo02.html,2017,7000000
12,/players/w/willilo02.html,2018,7000000
13,/players/w/willilo02.html,2019,8000000
14,/players/w/willilo02.html,2020,8000000
15,/players/w/willilo02.html,2021,8000000
16,/players/w/willilo02.html,2022,5000000
0,/players/s/storeaw01.html,2005,84573
1,/players/s/storeaw01.html,2006,641748
2,/players/s/storeaw01.html,2008,711517
0,/players/r/randlch01.html,2017,297311
1,/players/r/randlch01.html,2017,243860
2,/players/r/randlch01.html,2019,991072
3,/players/r/randlch01.html,2020,91557
4,/players/r/randlch01.html,2021,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/m/magnawi01.html,2021,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/m/mccraro01.html,1985,360000
1,/players/m/mccraro01.html,1986,495000
2,/players/m/mccraro01.html,1987,565000
3,/players/m/mccraro01.html,1988,925000
4,/players/m/mccraro01.html,1989,925000
5,/players/m/mccraro01.html,1991,985000
6,/players/m/mccraro01.html,1992,1025000
7,/players/m/mccraro01.html,1993,1075000
0,/players/h/harrite01.html,2012,473604
1,/players/h/harrite01.html,2013,186656
0,/players/m/mobleer01.html,1995,620000
1,/players/m/mobleer01.html,1996,1328000
2,/players/m/mobleer01.html,1997,992000
3,/players/m/mobleer01.html,1998,1178000
0,/players/q/qizh01.html,2018,815615
1,/players/q/qizh01.html,2019,506134
0,/players/h/hibbero01.html,2009,1465400
1,/players/h/hibbero01.html,2010,1575360
2,/players/h/hibbero01.html,2011,1685280
3,/players/h/hibbero01.html,2012,2588590
4,/players/h/hibbero01.html,2013,13686750
5,/players/h/hibbero01.html,2014,14283844
6,/players/h/hibbero01.html,2015,14898938
7,/players/h/hibbero01.html,2016,15500000
8,/players/h/hibbero01.html,2017,5000000
0,/players/f/fostegr01.html,1991,275000
1,/players/f/fostegr01.html,1992,339000
2,/players/f/fostegr01.html,1993,439000
3,/players/f/fostegr01.html,1994,250000
4,/players/f/fostegr01.html,1995,113400
5,/players/f/fostegr01.html,1995,80500
6,/players/f/fostegr01.html,1996,350000
7,/players/f/fostegr01.html,1997,420000
8,/players/f/fostegr01.html,1998,504000
9,/players/f/fostegr01.html,1999,588000
10,/players/f/fostegr01.html,2000,1603861
11,/players/f/fostegr01.html,2001,1760000
12,/players/f/fostegr01.html,2002,1764247
13,/players/f/fostegr01.html,2003,401951
0,/players/t/tabakza01.html,1995,500000
1,/players/t/tabakza01.html,1996,650000
2,/players/t/tabakza01.html,1997,800000
3,/players/t/tabakza01.html,1998,950000
4,/players/t/tabakza01.html,2000,1100000
5,/players/t/tabakza01.html,2001,1200000
0,/players/w/willima11.html,2024,64343
1,/players/w/willima11.html,2024,12869
0,/players/n/nevitch01.html,1986,70000
1,/players/n/nevitch01.html,1988,160000
2,/players/n/nevitch01.html,1989,200000
3,/players/n/nevitch01.html,1992,118000
0,/players/l/ledori01.html,2014,544000
1,/players/l/ledori01.html,2015,816482
2,/players/l/ledori01.html,2015,96056
0,/players/g/gazean01.html,1999,350000
1,/players/g/gazean01.html,2000,460000
0,/players/v/vonleno01.html,2015,2524200
1,/players/v/vonleno01.html,2016,2637720
2,/players/v/vonleno01.html,2017,2751360
3,/players/v/vonleno01.html,2018,3505233
4,/players/v/vonleno01.html,2019,1621415
5,/players/v/vonleno01.html,2020,2000000
6,/players/v/vonleno01.html,2021,263995
7,/players/v/vonleno01.html,2023,1160955
0,/players/s/soberri01.html,1985,277000
1,/players/s/soberri01.html,1986,425000
0,/players/b/biedran01.html,2005,1727760
1,/players/b/biedran01.html,2006,1857360
2,/players/b/biedran01.html,2007,1986960
3,/players/b/biedran01.html,2008,2636696
4,/players/b/biedran01.html,2009,9000000
5,/players/b/biedran01.html,2010,9000000
6,/players/b/biedran01.html,2011,9000000
7,/players/b/biedran01.html,2012,9000000
8,/players/b/biedran01.html,2013,9000000
9,/players/b/biedran01.html,2014,9000000
0,/players/w/wallaty01.html,2018,"0"" >< $Minimum</td></tr>
"
1,/players/w/wallaty01.html,2019,1349383
2,/players/w/wallaty01.html,2020,502491
3,/players/w/wallaty01.html,2022,191860
0,/players/a/aldamsa01.html,2022,1994520
1,/players/a/aldamsa01.html,2023,2094120
2,/players/a/aldamsa01.html,2024,2194200
0,/players/c/cavenro01.html,1989,100000
0,/players/j/jeromty01.html,2020,2193480
1,/players/j/jeromty01.html,2021,2303040
2,/players/j/jeromty01.html,2022,2412840
3,/players/j/jeromty01.html,2023,4220057
4,/players/j/jeromty01.html,2023,NaN
5,/players/j/jeromty01.html,2024,2439025
0,/players/e/ellinwa01.html,2010,1003560
1,/players/e/ellinwa01.html,2011,1078800
2,/players/e/ellinwa01.html,2012,1154040
3,/players/e/ellinwa01.html,2013,2083042
4,/players/e/ellinwa01.html,2014,2652000
5,/players/e/ellinwa01.html,2015,1063384
6,/players/e/ellinwa01.html,2015,923780
7,/players/e/ellinwa01.html,2016,1500000
8,/players/e/ellinwa01.html,2016,923670
9,/players/e/ellinwa01.html,2017,6000000
10,/players/e/ellinwa01.html,2017,923670
11,/players/e/ellinwa01.html,2018,6270000
12,/players/e/ellinwa01.html,2019,6270000
13,/players/e/ellinwa01.html,2019,2383076
14,/players/e/ellinwa01.html,2020,8000000
15,/players/e/ellinwa01.html,2021,2564753
16,/players/e/ellinwa01.html,2021,1000000
17,/players/e/ellinwa01.html,2022,2641691
0,/players/b/bakerro01.html,2017,543471
1,/players/b/bakerro01.html,2018,4328000
2,/players/b/bakerro01.html,2019,4544400
3,/players/b/bakerro01.html,2019,170915
0,/players/h/hornede01.html,2012,91642
0,/players/m/morrira01.html,2008,810000
1,/players/m/morrira01.html,2009,797581
2,/players/m/morrira01.html,2010,855189
0,/players/l/leckner01.html,1989,325000
1,/players/l/leckner01.html,1991,485000
2,/players/l/leckner01.html,1992,618000
3,/players/l/leckner01.html,1994,300000
4,/players/l/leckner01.html,1995,350000
5,/players/l/leckner01.html,1996,300000
6,/players/l/leckner01.html,1997,247500
0,/players/n/nealga01.html,2011,525000
1,/players/n/nealga01.html,2012,762195
2,/players/n/nealga01.html,2013,854389
3,/players/n/nealga01.html,2014,3250000
4,/players/n/nealga01.html,2015,3250000
5,/players/n/nealga01.html,2016,2100000
6,/players/n/nealga01.html,2017,72193
0,/players/b/barbole01.html,2004,809280
1,/players/b/barbole01.html,2005,870000
2,/players/b/barbole01.html,2006,930600
3,/players/b/barbole01.html,2007,1679733
4,/players/b/barbole01.html,2008,5600000
5,/players/b/barbole01.html,2009,6100000
6,/players/b/barbole01.html,2010,6600000
7,/players/b/barbole01.html,2011,7100000
8,/players/b/barbole01.html,2012,7600000
9,/players/b/barbole01.html,2013,1229255
10,/players/b/barbole01.html,2015,1448490
11,/players/b/barbole01.html,2016,2500000
12,/players/b/barbole01.html,2017,4000000
13,/players/b/barbole01.html,2018,500000
0,/players/s/sheltlo01.html,1985,395000
1,/players/s/sheltlo01.html,1986,420000
0,/players/w/wrighho02.html,1993,5000
0,/players/s/scurrca01.html,1986,70000
0,/players/h/hassetr01.html,2002,332817
1,/players/h/hassetr01.html,2003,512435
2,/players/h/hassetr01.html,2004,638679
3,/players/h/hassetr01.html,2005,4350000
4,/players/h/hassetr01.html,2006,4350000
5,/players/h/hassetr01.html,2007,4350000
6,/players/h/hassetr01.html,2008,4350000
7,/players/h/hassetr01.html,2009,4350000
8,/players/h/hassetr01.html,2010,4350000
0,/players/m/muresgh01.html,1994,500000
1,/players/m/muresgh01.html,1995,1150000
2,/players/m/muresgh01.html,1996,1963000
3,/players/m/muresgh01.html,1997,2363000
4,/players/m/muresgh01.html,1998,1887500
5,/players/m/muresgh01.html,1999,475000
6,/players/m/muresgh01.html,2000,510000
0,/players/w/whitero01.html,1986,70000
0,/players/r/reavejo02.html,2020,"0"" >< $Minimum</td></tr>
</tbody><tfoot>"
0,/players/j/jacksja02.html,2019,5915040
1,/players/j/jacksja02.html,2020,6927480
2,/players/j/jacksja02.html,2021,7257360
3,/players/j/jacksja02.html,2022,9180560
4,/players/j/jacksja02.html,2023,28946605
5,/players/j/jacksja02.html,2024,27102202
0,/players/p/parksch02.html,1996,971000
1,/players/p/parksch02.html,1997,1117000
2,/players/p/parksch02.html,1998,1262640
3,/players/p/parksch02.html,1999,2000000
4,/players/p/parksch02.html,2000,1925000
5,/players/p/parksch02.html,2001,2100000
6,/players/p/parksch02.html,2002,715850
7,/players/p/parksch02.html,2003,824935
8,/players/p/parksch02.html,2004,228946
0,/players/b/bernaju01.html,2024,NaN
0,/players/m/moodymo01.html,2022,3562080
1,/players/m/moodymo01.html,2023,3740160
2,/players/m/moodymo01.html,2024,3918480
0,/players/m/millebr01.html,1999,287500
1,/players/m/millebr01.html,2000,385000
2,/players/m/millebr01.html,2001,4000000
3,/players/m/millebr01.html,2002,4400000
4,/players/m/millebr01.html,2003,4800000
5,/players/m/millebr01.html,2004,7000000
6,/players/m/millebr01.html,2005,7875000
7,/players/m/millebr01.html,2006,8750000
8,/players/m/millebr01.html,2007,9625000
9,/players/m/millebr01.html,2008,10500000
10,/players/m/millebr01.html,2009,11375000
11,/players/m/millebr01.html,2010,12250000
12,/players/m/millebr01.html,2011,4400000
13,/players/m/millebr01.html,2012,4752000
14,/players/m/millebr01.html,2013,848000
0,/players/g/garceru01.html,2001,316969
0,/players/c/chilcpe01.html,1992,475000
1,/players/c/chilcpe01.html,1993,630000
2,/players/c/chilcpe01.html,1994,760000
3,/players/c/chilcpe01.html,1995,126300
4,/players/c/chilcpe01.html,1996,700000
5,/players/c/chilcpe01.html,1997,700000
6,/players/c/chilcpe01.html,1998,700000
7,/players/c/chilcpe01.html,1999,700000
8,/players/c/chilcpe01.html,2000,510000
0,/players/b/belltr01.html,2004,1285440
1,/players/b/belltr01.html,2005,1381920
2,/players/b/belltr01.html,2006,1478280
0,/players/r/rondora01.html,2007,1143600
1,/players/r/rondora01.html,2008,1229280
2,/players/r/rondora01.html,2009,1315080
3,/players/r/rondora01.html,2010,2094922
4,/players/r/rondora01.html,2011,9090911
5,/players/r/rondora01.html,2012,10045455
6,/players/r/rondora01.html,2013,11000000
7,/players/r/rondora01.html,2014,11954545
8,/players/r/rondora01.html,2015,12909091
9,/players/r/rondora01.html,2016,9500000
10,/players/r/rondora01.html,2017,14000000
11,/players/r/rondora01.html,2018,3300000
12,/players/r/rondora01.html,2018,3000000
13,/players/r/rondora01.html,2019,9000000
14,/players/r/rondora01.html,2020,2564753
15,/players/r/rondora01.html,2021,8250000
16,/players/r/rondora01.html,2022,4858309
17,/players/r/rondora01.html,2022,2641691
0,/players/e/echenja01.html,2022,53176
0,/players/l/langfke01.html,2008,272316
0,/players/b/beaslmi01.html,2009,4314960
1,/players/b/beaslmi01.html,2010,4638600
2,/players/b/beaslmi01.html,2011,4962240
3,/players/b/beaslmi01.html,2012,6262347
4,/players/b/beaslmi01.html,2013,5750000
5,/players/b/beaslmi01.html,2014,4666667
6,/players/b/beaslmi01.html,2014,1027424
7,/players/b/beaslmi01.html,2015,777778
8,/players/b/beaslmi01.html,2015,330226
9,/players/b/beaslmi01.html,2016,306527
10,/players/b/beaslmi01.html,2017,1403611
11,/players/b/beaslmi01.html,2017,777777
12,/players/b/beaslmi01.html,2018,1471382
13,/players/b/beaslmi01.html,2019,3500000
0,/players/w/westda01.html,2004,1160160
1,/players/w/westda01.html,2005,1247160
2,/players/w/westda01.html,2006,1334160
3,/players/w/westda01.html,2007,2051938
4,/players/w/westda01.html,2008,10650000
5,/players/w/westda01.html,2009,9862500
6,/players/w/westda01.html,2010,9075000
7,/players/w/westda01.html,2011,8287500
8,/players/w/westda01.html,2012,10000000
9,/players/w/westda01.html,2013,10000000
10,/players/w/westda01.html,2014,12000000
11,/players/w/westda01.html,2015,12000000
12,/players/w/westda01.html,2016,1499000
13,/players/w/westda01.html,2017,1551659
14,/players/w/westda01.html,2018,1471382
0,/players/p/pattepa01.html,2011,1823280
1,/players/p/pattepa01.html,2012,1959960
2,/players/p/pattepa01.html,2013,2096760
3,/players/p/pattepa01.html,2014,3105302
4,/players/p/pattepa01.html,2015,5831326
5,/players/p/pattepa01.html,2016,6268675
6,/players/p/pattepa01.html,2017,6050000
7,/players/p/pattepa01.html,2018,5192000
8,/players/p/pattepa01.html,2019,5451600
9,/players/p/pattepa01.html,2020,2331593
10,/players/p/pattepa01.html,2020,737067
11,/players/p/pattepa01.html,2021,3077704
12,/players/p/pattepa01.html,2021,737067
13,/players/p/pattepa01.html,2022,737066
0,/players/j/jacksma02.html,2001,316969
1,/players/j/jacksma02.html,2002,3250000
2,/players/j/jacksma02.html,2003,3575000
3,/players/j/jacksma02.html,2004,3900000
4,/players/j/jacksma02.html,2005,4225000
5,/players/j/jacksma02.html,2006,4550000
6,/players/j/jacksma02.html,2007,4875000
0,/players/t/tskitni01.html,2003,2530920
1,/players/t/tskitni01.html,2004,2720760
2,/players/t/tskitni01.html,2005,2910600
3,/players/t/tskitni01.html,2006,745248
0,/players/w/wilkida01.html,1986,70000
